,big_age,high_educ,has_job,default,housing,loan,cell_cont,before_con,influence_ccon,long_dur,poutcome,y
1229,True,False,False,False,True,True,False,True,True,True,True,False
1230,False,False,True,False,False,True,False,False,False,True,False,False
1231,True,False,True,False,True,True,False,False,True,True,False,False
1232,True,False,False,False,False,True,False,True,False,False,True,True
1233,False,True,True,False,False,True,False,False,True,True,False,False
1234,False,True,True,False,False,False,True,False,True,False,False,False
1235,False,False,True,False,True,True,False,False,False,False,False,False
1236,False,False,False,False,False,True,False,True,True,True,False,True
1237,True,True,True,False,False,True,False,False,False,False,False,False
1238,True,False,False,False,True,True,True,False,True,True,False,False
1239,False,True,True,False,True,True,True,False,True,True,False,False
1240,False,False,True,False,True,True,False,True,True,True,False,False
1241,True,False,False,False,False,False,True,False,False,False,False,False
1242,False,True,True,False,True,True,False,True,False,False,True,True
1243,True,True,True,False,True,True,False,False,False,False,False,False
1244,False,True,False,False,False,True,True,True,True,False,True,False
1245,True,False,False,False,False,True,True,False,False,False,False,False
1246,False,False,True,False,False,False,True,False,True,True,False,False
1247,True,False,True,False,False,True,False,True,True,False,False,False
1248,False,False,True,False,True,True,True,False,True,False,False,False
1249,True,False,True,False,False,False,False,False,False,False,False,False
1250,False,True,True,False,False,True,False,False,True,True,False,False
1251,False,True,True,False,False,True,False,False,True,True,False,False
1252,True,False,True,False,False,True,False,True,True,False,False,False
1253,False,True,True,False,False,True,False,False,False,True,False,True
1254,False,False,True,False,False,False,False,False,False,True,False,False
1255,True,False,False,False,False,True,False,True,True,True,True,True
1256,False,True,True,False,True,True,False,False,True,True,False,True
1257,True,True,True,False,False,True,True,False,True,True,False,False
1258,False,False,True,False,False,True,False,False,True,False,False,False
1259,True,False,True,False,False,True,True,False,True,False,False,False
1260,False,False,True,False,False,True,False,False,False,False,False,False
1261,False,True,True,False,False,False,False,False,False,False,False,False
1262,True,False,True,False,False,True,False,False,False,True,False,False
1263,False,True,True,False,True,True,False,False,True,False,False,False
1264,False,True,True,False,True,True,False,False,False,False,False,False
1265,True,True,True,False,True,True,False,False,True,True,False,True
1266,False,False,True,False,False,True,False,True,False,False,False,False
1267,False,False,True,False,False,True,False,False,False,True,False,True
1268,False,False,True,False,True,True,True,False,True,False,False,False
1269,True,True,True,False,False,True,False,True,False,True,False,False
1270,True,False,True,False,False,True,False,False,False,True,False,False
1271,False,False,True,False,False,True,True,False,True,False,False,False
1272,False,True,True,False,True,True,False,False,False,False,False,False
1273,False,False,True,False,True,True,True,False,True,False,False,False
1274,False,True,False,False,True,True,True,False,True,False,False,False
1275,False,False,True,False,True,True,False,False,True,True,False,True
1276,False,False,True,False,True,False,False,False,False,True,False,False
1277,True,True,True,False,False,False,True,False,True,True,False,False
1278,False,True,True,False,True,False,False,True,False,False,False,False
1279,False,False,True,False,False,False,False,False,True,False,False,False
1280,True,False,True,False,False,True,False,False,False,False,False,False
1281,False,False,True,False,True,True,False,True,True,True,True,False
1282,False,False,True,False,True,True,False,False,True,False,False,False
1283,False,True,True,False,True,True,True,False,False,False,False,False
1284,True,False,True,False,True,True,True,False,True,False,False,False
1285,True,True,True,False,False,True,False,False,False,True,False,False
1286,True,True,True,False,False,True,False,True,False,True,True,True
1287,True,False,True,False,False,True,False,False,True,True,False,False
1288,True,True,True,False,False,True,True,False,True,True,False,False
1289,False,False,True,False,True,True,False,False,False,True,False,True
1290,True,False,True,False,True,True,False,True,False,False,True,False
1291,True,False,True,False,False,True,False,True,True,True,True,True
1292,False,False,True,False,True,True,True,False,True,True,False,False
1293,False,True,True,False,False,True,False,False,False,True,False,False
1294,True,True,True,False,True,True,False,True,False,True,False,True
1295,True,True,True,False,False,True,True,False,True,True,False,False
1296,False,True,True,False,False,True,False,False,True,True,False,False
1297,True,True,True,False,False,True,True,False,False,True,False,False
1298,False,True,True,False,False,True,False,False,False,False,False,False
1299,False,False,True,False,False,False,False,False,True,True,False,False
1300,False,True,True,False,False,True,True,False,True,True,False,False
1301,True,True,True,False,False,True,False,True,True,True,False,False
1302,True,False,True,False,True,True,True,False,True,False,False,False
1303,False,True,True,False,True,True,True,False,True,False,False,False
1304,False,False,True,False,True,True,True,False,False,False,False,False
1305,False,False,True,False,False,False,False,True,False,True,False,False
1306,False,True,False,False,False,True,False,False,False,False,False,False
1307,True,False,True,False,False,True,True,False,False,False,False,False
1308,False,True,True,False,True,True,False,False,True,False,False,False
1309,True,True,True,False,True,True,False,False,False,True,False,False
1310,True,False,True,False,False,True,False,False,True,True,False,False
1311,True,True,False,False,False,True,True,True,True,True,False,False
1312,True,False,True,False,True,False,False,False,False,True,False,True
1313,True,False,True,False,False,True,False,False,True,False,False,False
1314,False,True,True,False,False,True,False,False,True,False,False,False
1315,False,True,True,False,True,False,True,False,True,True,False,False
1316,True,True,True,False,True,True,True,False,False,False,False,True
1317,True,True,True,False,False,True,False,False,True,False,False,False
1318,True,True,True,False,False,True,False,True,True,True,False,False
1319,True,False,True,False,True,True,True,False,True,True,False,False
1320,False,True,True,False,False,True,False,False,False,True,False,True
